Wikidata ID,PlanetMath,PlanetMath link
Q1194053,metrizable,http://planetmath.org/metrizable
Q3976569,Mian-Chowla sequence,http://planetmath.org/mianchowlasequence
Q208356,Michael Francis Atiyah,http://planetmath.org/michaelfrancisatiyah
Q6830669,Michael Golomb,http://planetmath.org/michaelgolomb
Q430450,microlocal analysis,http://planetmath.org/microlocalanalysis
Q1645406,midpoint,http://planetmath.org/midpoint1
Q1156903,midpoint rule,http://planetmath.org/midpointrule
Q6846217,Mike Byster,http://planetmath.org/mikebyster
Q980224,Miller-Rabin prime test,http://planetmath.org/millerrabinprimetest
Q541619,Mina Rees,http://planetmath.org/minarees
Q2528476,minimal condition,http://planetmath.org/minimalcondition
Q1163608,minimal polynomial,http://planetmath.org/minimalpolynomial
Q17098959,minimal prime,http://planetmath.org/minimalprime
Q17098959,minimal prime ideal,http://planetmath.org/minimalprimeideal
Q1545397,minimal surface,http://planetmath.org/minimalsurface
Q240464,minimum spanning tree,http://planetmath.org/minimumspanningtree
Q649472,Minkowski functional,http://planetmath.org/minkowskifunctional
Q755092,Minkowski inequality,http://planetmath.org/minkowskiinequality
Q464794,Minkowski space,http://planetmath.org/minkowskispace
Q1322294,Minkowski sum,http://planetmath.org/minkowskisum
Q905837,minor (of a graph),http://planetmath.org/minorofagraph
Q1341061,minor (of a matrix),http://planetmath.org/minorofamatrix
Q2449984,Miquel point,http://planetmath.org/miquelpoint
Q1935235,Mittag-Leffler function,http://planetmath.org/mittaglefflerfunction
Q66055,mixed fraction,http://planetmath.org/mixedfraction
Q4350572,mixing,http://planetmath.org/mixing
Q3064355,M-matrix,http://planetmath.org/mmatrix
Q191062,mnemonic device,http://planetmath.org/mnemonicdevice
Q205243,Möbius function,http://planetmath.org/mobiusfunction
Q1072771,Möbius inversion,http://planetmath.org/mobiusinversion
Q226843,Möbius strip,http://planetmath.org/mobiusstrip
Q595742,Möbius transformation,http://planetmath.org/mobiustransformation
Q210841,modal logic,http://planetmath.org/modallogic
Q210841,modal logic S5,http://planetmath.org/modallogics5
Q233975,mode,http://planetmath.org/mode
Q1979154,model,http://planetmath.org/model
Q467606,model theory,http://planetmath.org/modeltheory
Q2343600,modular discriminant,http://planetmath.org/modulardiscriminant
Q870797,modular form,http://planetmath.org/modularform
Q870797,modular function,http://planetmath.org/modularfunction
Q4299465,modular ideal,http://planetmath.org/modularideal
Q1538614,modular lattice,http://planetmath.org/modularlattice
Q1538614,modular law,http://planetmath.org/modularlaw
Q7818977,modular theory,http://planetmath.org/modulartheory
Q18848,module,http://planetmath.org/module
Q18848,module,http://planetmath.org/module1
Q1942302,module homomorphism,http://planetmath.org/modulehomomorphism
Q6034324,module of finite rank,http://planetmath.org/moduleoffiniterank
Q235787,modulus,http://planetmath.org/modulus
Q120812,modulus of complex number,http://planetmath.org/modulusofcomplexnumber
Q655742,modus ponens,http://planetmath.org/modusponens
Q844118,modus tollens,http://planetmath.org/modustollens
Q751611,molecular set theory,http://planetmath.org/molecularsettheory
Q2318637,mollifier,http://planetmath.org/mollifier
Q638982,moment,http://planetmath.org/moment
Q535587,moment generating function,http://planetmath.org/momentgeneratingfunction
Q6897118,momentum map,http://planetmath.org/momentummap
Q1630568,monad,http://planetmath.org/monad
Q6899873,monic,http://planetmath.org/monic1
Q543956,monodromy,http://planetmath.org/monodromy
Q543956,monodromy group,http://planetmath.org/monodromygroup
Q4455046,monodromy theorem,http://planetmath.org/monodromytheorem
Q2785361,monoid,http://planetmath.org/monoid
Q1945014,monoidal category,http://planetmath.org/monoidalcategory
Q243723,monomial,http://planetmath.org/monomial
Q5532500,monomial matrix,http://planetmath.org/monomialmatrix
Q242045,monotone class,http://planetmath.org/monotoneclass
Q242045,monotone class theorem,http://planetmath.org/monotoneclasstheorem
Q1153584,monotone convergence theorem,http://planetmath.org/monotoneconvergencetheorem
Q194404,monotonic,http://planetmath.org/monotonic
Q194404,monotonically decreasing,http://planetmath.org/monotonicallydecreasing
Q194404,monotonically increasing,http://planetmath.org/monotonicallyincreasing
Q194404,monotonically nondecreasing,http://planetmath.org/monotonicallynondecreasing
Q194404,monotonically nonincreasing,http://planetmath.org/monotonicallynonincreasing
Q6902035,monotonicity criterion,http://planetmath.org/monotonicitycriterion
Q232207,Monte Carlo methods,http://planetmath.org/montecarlomethods
Q232207,Monte Carlo simulation,http://planetmath.org/montecarlosimulation
Q3115522,Moore graph,http://planetmath.org/mooregraph
Q43219517,Moore-Penrose generalized inverse,http://planetmath.org/moorepenrosegeneralizedinverse
Q4381562,Moore space,http://planetmath.org/moorespace
Q2567243,Mordell curve,http://planetmath.org/mordellcurve
Q284960,Mordell-Weil theorem,http://planetmath.org/mordellweiltheorem
Q6912366,Morita equivalence,http://planetmath.org/moritaequivalence
Q77510,Moritz Stern,http://planetmath.org/moritzstern
Q2864650,morphic number,http://planetmath.org/morphicnumber
Q2296951,Morse function,http://planetmath.org/morsefunction
Q3139850,Morse homology,http://planetmath.org/morsehomology
Q2296951,Morse lemma,http://planetmath.org/morselemma
Q926547,Moscow Mathematical Papyrus,http://planetmath.org/moscowmathematicalpapyrus
Q1056761,most significant digit,http://planetmath.org/mostsignificantdigit
Q2981889,motivic cohomology,http://planetmath.org/motiviccohomology
Q2981889,motivic cohomology,http://planetmath.org/motiviccohomology1
Q2915234,Motzkin number,http://planetmath.org/motzkinnumber
Q6918890,Moufang loop,http://planetmath.org/moufangloop
Q1950188,Moufang plane,http://planetmath.org/moufangplane
Q6925496,mountain pass theorem,http://planetmath.org/mountainpasstheorem
Q1130194,moving average,http://planetmath.org/movingaverage
Q6927157,moving frame,http://planetmath.org/movingframe
Q863912,m-system,http://planetmath.org/msystem
Q5532461,multidimensional arithmetic progression,http://planetmath.org/multidimensionalarithmeticprogression
Q279433,multifunction,http://planetmath.org/multifunction
Q2642629,multigraph,http://planetmath.org/multigraph
Q780239,multi-index notation,http://planetmath.org/multiindexnotation
Q1952404,multi-linear,http://planetmath.org/multilinear
Q1147928,multinomial distribution,http://planetmath.org/multinomialdistribution
Q619985,multinomial theorem,http://planetmath.org/multinomialtheorem
Q40276,multiplication,http://planetmath.org/multiplication
Q40276,multiplication,http://planetmath.org/multiplication
Q6934990,multiplication operator,http://planetmath.org/multiplicationoperator
Q13583157,multiplicative digital root,http://planetmath.org/multiplicativedigitalroot
Q1048447,multiplicative function,http://planetmath.org/multiplicativefunction
Q2917823,multiplicatively closed,http://planetmath.org/multiplicativelyclosed
Q2917823,multiplicative set,http://planetmath.org/multiplicativeset
Q2228257,multiplicity,http://planetmath.org/multiplicity
Q1755843,multiply perfect number,http://planetmath.org/multiplyperfectnumber
Q4596974,multiply transitive,http://planetmath.org/multiplytransitive
Q1952516,multiresolution analysis,http://planetmath.org/multiresolutionanalysis
Q864377,multiset,http://planetmath.org/multiset
Q629085,multivalued function,http://planetmath.org/multivaluedfunction
Q252973,mutual information,http://planetmath.org/mutualinformation
Q104752,mutually coprime,http://planetmath.org/mutuallycoprime
Q3454656,mutual recursion,http://planetmath.org/mutualrecursion
Q422187,Myhill-Nerode theorem,http://planetmath.org/myhillnerodetheorem
Q341278,nabla,http://planetmath.org/nabla
Q3527132,Nagell-Lutz theorem,http://planetmath.org/nagelllutztheorem
Q23389,Nash equilibrium,http://planetmath.org/nashequilibrium
Q1306092,Nash isometric embedding theorem,http://planetmath.org/nashisometricembeddingtheorem
Q304878,National Science Foundation,http://planetmath.org/nationalsciencefoundation
Q485287,natural boundary,http://planetmath.org/naturalboundary
Q1572108,natural deduction,http://planetmath.org/naturaldeduction
Q1442189,natural homomorphism,http://planetmath.org/naturalhomomorphism
Q204037,natural logarithm,http://planetmath.org/naturallogarithm
Q82435,natural log base,http://planetmath.org/naturallogbase
Q21199,natural number,http://planetmath.org/naturalnumber
Q1397835,near-ring,http://planetmath.org/nearring
Q875267,necessary and sufficient,http://planetmath.org/necessaryandsufficient
Q715358,negation,http://planetmath.org/negation
Q96478216,negative definite,http://planetmath.org/negativedefinite
Q200227,negative number,http://planetmath.org/negativenumber
Q200227,negative number,http://planetmath.org/negativenumber
Q1182685,negative semidefinite,http://planetmath.org/negativesemidefinite
Q5299605,negative translation,http://planetmath.org/negativetranslation
Q2478475,neighborhood,http://planetmath.org/neighborhood
Q2141963,neighborhood retract,http://planetmath.org/neighborhoodretract
Q3275652,neighborhood system,http://planetmath.org/neighborhoodsystem
Q1333178,Neil J. A. Sloane,http://planetmath.org/neiljasloane
Q7071450,Néron-Severi group,http://planetmath.org/neronseverigroup
Q1191147,net,http://planetmath.org/net
Q1149279,Neumann problem,http://planetmath.org/neumannproblem
Q584910,Neumann series,http://planetmath.org/neumannseries
Q332430,neutral geometry,http://planetmath.org/neutralgeometry
Q217608,neutrally stable fixed point,http://planetmath.org/neutrallystablefixedpoint
Q1281926,Nevanlinna theory,http://planetmath.org/nevanlinnatheory
Q2995691,Newlander-Niremberg theorem,http://planetmath.org/newlandernirembergtheorem
Q944241,Newton and Cotes formulas,http://planetmath.org/newtonandcotesformulas
Q65071923,Newton-Gauss line,http://planetmath.org/newtongaussline
Q927125,Nicolas Rashevsky,http://planetmath.org/nicolasrashevsky
Q1259814,Nielsen-Schreier theorem,http://planetmath.org/nielsenschreiertheorem
Q124115,Niels Henrik Abel,http://planetmath.org/nielshenrikabel
Q839999,Niemytzki plane,http://planetmath.org/niemytzkiplane
Q2375830,nil and nilpotent ideals,http://planetmath.org/nilandnilpotentideals
Q7037178,nilpotent cone,http://planetmath.org/nilpotentcone
Q1755242,nilpotent group,http://planetmath.org/nilpotentgroup
Q4321370,nilpotent ideal,http://planetmath.org/nilpotentideal
Q650670,nilpotent matrix,http://planetmath.org/nilpotentmatrix
Q650670,nilpotent transformation,http://planetmath.org/nilpotenttransformation
Q7037182,nilradical,http://planetmath.org/nilradical
Q7037182,nilradical,http://planetmath.org/nilradical1
Q32399,Nina Bari,http://planetmath.org/ninabari
Q214533,nine-point circle,http://planetmath.org/ninepointcircle
Q3342676,noetherian,http://planetmath.org/noetherian
Q2444982,Noetherian module,http://planetmath.org/noetherianmodule
Q582271,noetherian ring,http://planetmath.org/noetherianring
Q590554,Noetherian topological space,http://planetmath.org/noetheriantopologicalspace
Q1287074,Noether normalization lemma,http://planetmath.org/noethernormalizationlemma
Q592651,nonabelian group,http://planetmath.org/nonabeliangroup
Q5379147,nonahedron,http://planetmath.org/nonahedron
Q4391941,non-associative algebra,http://planetmath.org/nonassociativealgebra
Q2746792,noncommutative geometry,http://planetmath.org/noncommutativegeometry
Q7049229,noncommutative topology,http://planetmath.org/noncommutativetopology
Q1172925,noncototient,http://planetmath.org/noncototient
Q8214677,non-degenerate bilinear form,http://planetmath.org/nondegeneratebilinearform
Q617295,non-deterministic finite automaton,http://planetmath.org/nondeterministicfiniteautomaton
Q1190223,non-deterministic Turing machine,http://planetmath.org/nondeterministicturingmachine
Q233858,non-Euclidean geometry,http://planetmath.org/noneuclideangeometry
Q176244,non-generator,http://planetmath.org/nongenerator
Q1048447,non-multiplicative function,http://planetmath.org/nonmultiplicativefunction
Q835894,nonogram,http://planetmath.org/nonogram
Q7524253,nonsingular variety,http://planetmath.org/nonsingularvariety
Q1503766,non-standard analysis,http://planetmath.org/nonstandardanalysis
Q2048257,nontotient,http://planetmath.org/nontotient
Q2506703,nonwandering set,http://planetmath.org/nonwanderingset
Q3555169,non-zero vector,http://planetmath.org/nonzerovector
Q956437,norm,http://planetmath.org/norm
Q2173405,normal,http://planetmath.org/normal
Q2370925,normal bundle,http://planetmath.org/normalbundle
Q2331395,normal closure,http://planetmath.org/normalclosure
Q2331395,normal closure,http://planetmath.org/normalclosure1
Q2912993,normal equations,http://planetmath.org/normalequations
Q2331395,normal extension,http://planetmath.org/normalextension
Q1049280,normal family,http://planetmath.org/normalfamily
Q1069099,normal form game,http://planetmath.org/normalformgame
Q190629,normalizer,http://planetmath.org/normalizer
Q1755242,normalizer condition,http://planetmath.org/normalizercondition
Q273176,normal line,http://planetmath.org/normalline
Q6852339,normal matrix,http://planetmath.org/normalmatrix
Q840226,normal modal logic,http://planetmath.org/normalmodallogic
Q902708,normal number,http://planetmath.org/normalnumber
Q548536,normal order,http://planetmath.org/normalorder
Q133871,normal random variable,http://planetmath.org/normalrandomvariable
Q18354546,normal section,http://planetmath.org/normalsection
Q743179,normal subgroup,http://planetmath.org/normalsubgroup
Q7051829,normal variety,http://planetmath.org/normalvariety
Q1999917,normed algebra,http://planetmath.org/normedalgebra
Q726210,normed vector space,http://planetmath.org/normedvectorspace
Q858684,not a number,http://planetmath.org/notanumber
Q1991405,nowhere dense,http://planetmath.org/nowheredense
Q783507,nowhere differentiable,http://planetmath.org/nowheredifferentiable
Q215206,NP-complete,http://planetmath.org/npcomplete
Q2269249,n-system,http://planetmath.org/nsystem
Q601053,nth root,http://planetmath.org/nthroot
Q17093245,N-Topological Spaces,http://planetmath.org/ntopologicalspaces
Q12510,n-torus,http://planetmath.org/ntorus
