parent_qid,parent_label,child_qid,child_label,relation,confidence,source_url,target_url,context,model,rationale,cache_hit,raw_response
Q1191433,Tychonov space,Q1165112,singleton,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/singleton,"$U$ of $a$ in $X$, there is a continuous $f\colon X \to \mathbb{R}$ and a real number $c$ such that $a \in f^(\{c\}') \subseteq U$. (Here $f^(\{c\}')$ is the preimage under $f$ of the complement of the singleton of $c$. Again, one can force $c = 1$, $f(a) = 0$, and even $f\colon X \to [0,1]$ if desired.) This definition is suitable for constructive mathematics based on weak countable choice, Markov's principle, an",deepseek-v3.1:671b-cloud,preimage under $f$ of the complement of the singleton of $c$,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""preimage under $f$ of the complement of the singleton of $c$""], ""confidence"": 0.7}"
Q1191433,Tychonov space,Q660730,subspace topology,no_relation,0.100,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/open+subspace,"ple]], and the fan theorem (all of which follow from excluded middle), or in any case if the following interpretations are made: $f$ lands in the locale of real numbers, the complement $\{c\}'$ is the open subspace apart from $c$. There is also a definition entirely in terms of the lattice of open sets, suitable for locales, which I need to look up again. (It\'s similar to the localic definition of [[regular s",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""unknown"", ""type_linked"": ""unknown"", ""evidence_spans"": [], ""confidence"": 0.1}"
Q1191433,Tychonov space,Q326908,Hausdorff space,subclass_of,0.950,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/Hausdorff+space,"hen they are equal. A completely regular $T_0$-space is variously called a __$T_{3\frac{1}{2}}$-space (or $T_{\pi}$-space), a completely regular Hausdorff space (since it is a theorem that such a space is Hausdorff), or a Tychonoff space__ (or using other spellings of Tychonoff\'s name). As is usual with the separation axioms, some authors while conflate the meanings of 'completely regular' and '$T_{3\frac{1}{2}}$' eith",deepseek-v3.1:671b-cloud,a completely regular Hausdorff space,yes,"{""label"": ""subclass_of"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""a completely regular Hausdorff space""], ""confidence"": 0.95}"
Q1191433,Tychonov space,Q1140985,separation axiom,no_relation,0.750,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/separation+axioms,"), a completely regular Hausdorff space (since it is a theorem that such a space is Hausdorff), or a Tychonoff space (or using other spellings of Tychonoff\'s name). As is usual with the separation axioms, some authors while conflate the meanings of 'completely regular' and '$T_{3\frac{1}{2}}$' either way, or even reverse them. In contrast, the terms 'completely regular Hausdorff' and 'Tychonoff' are unambiguous. The o",deepseek-v3.1:671b-cloud,completely regular Hausdorff space | separation axioms,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""completely regular Hausdorff space"", ""separation axioms""], ""confidence"": 0.75}"
Q1191433,Tychonov space,Q673444,Dense subspace,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/dense+subspace,"atural transformation|natural map]] from a Tychonoff space to its Stone-Cech compactification (the unit of the adjunction) really is a compactification in that it is the inclusion of a dense subspace into a compact space. Conversely, any subspace of a compact Hausdorff space must be Tychonoff. * Without $T_0$, we can say that a completely regular space embeds as a dense subspace of a [[compact regular",deepseek-v3.1:671b-cloud,the inclusion of a dense subspace into a compact space | any subspace of a compact Hausdorff space must be Tychonoff,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""the inclusion of a dense subspace into a compact space"", ""any subspace of a compact Hausdorff space must be Tychonoff""], ""confidence"": 0.7}"
Q1191433,Tychonov space,Q1046291,topological group,no_relation,0.800,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/topological+group,"bspace of a compact regular space, and any subspace of a compact regular space is complete regular. ## Examples Every metric space is Tychonoff (and every pseudometric space is completely regular). Every topological group is Tychonoff, if one requires groups to be Hausdorff; if not, then they are still completely regular. * Every topological manifold is Tychonoff, if one requires manifolds to be Hausdorff. (But if not, then the non",deepseek-v3.1:671b-cloud,Every topological group is Tychonoff,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Every topological group is Tychonoff""], ""confidence"": 0.8}"
Q1191433,Tychonov space,Q2721559,topological manifold,no_relation,0.700,https://ncatlab.org/nlab/show/Tychonoff+space,https://ncatlab.org/nlab/show/topological+manifold,"ic space]] is Tychonoff (and every pseudometric space is completely regular). Every topological group is Tychonoff, if one requires groups to be Hausdorff; if not, then they are still completely regular. Every topological manifold is Tychonoff, if one requires manifolds to be Hausdorff. (But if not, then the non-Hausdorff manifolds are not completely regular, indeed not even preregular, and in fact they are still $T_0$, indeed $T_1$.) * Every",deepseek-v3.1:671b-cloud,Every topological manifold is Tychonoff,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Every topological manifold is Tychonoff""], ""confidence"": 0.7}"
Q1141920,tubular neighborhood,Q980509,embedding,no_relation,0.700,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/embedding,"topology]] of $Hom(N_i X, Y)$ equipped with the C-infinity topology. ###### Proposition If $X$ and $Y$ are compact manifolds, then $Tub(i)$ is contractible for all embeddings $i : X \to Y$. This appears as (Godin, prop. 31). ### Equivariant version {#PropertiesEquivariant} These statements generalize to equivariant differential topology: +-- {: .num_prop #FixedLoci",deepseek-v3.1:671b-cloud,"For $i : X \hookrightarrow Y$ an embedding of manifolds, a tubular neighbourhood of $X$ in $Y$ is a real vector bundle $E \to X$",yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""For $i : X \\hookrightarrow Y$ an embedding of manifolds, a tubular neighbourhood of $X$ in $Y$ is a real vector bundle $E \\to X$""], ""confidence"": 0.7}"
Q1141920,tubular neighborhood,Q203920,manifold,no_relation,0.800,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/manifold,"bourhoods of $i$ and whose topology is the subspace topology of $Hom(N_i X, Y)$ equipped with the C-infinity topology. ###### Proposition If $X$ and $Y$ are compact manifolds, then $Tub(i)$ is contractible for all embeddings $i : X \to Y$. This appears as (Godin, prop. 31). ### Equivariant version {#PropertiesEquivariant} These statements generalize to [[equivaria",deepseek-v3.1:671b-cloud,an embedding of manifolds | a tubular neighbourhood of $X$ in $Y$ is a real vector bundle $E \to X$,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""an embedding of manifolds"", ""a tubular neighbourhood of $X$ in $Y$ is a real vector bundle $E \\to X$""], ""confidence"": 0.8}"
Q1141920,tubular neighborhood,Q189112,Isomorphism class,no_relation,0.700,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/isomorphism,extension of $i$ to an isomorphism $$ \hat i \;\colon\; E \to U_{i(X)} $$ with an open neighbourhood of $X$ in $Y$. ###### Remark The derivative of $\hat i$ provides an isomorphism of $E$ with the normal bundle $\nu_{X/Y}$ of $X$ in $Y$. ## Properties ### General ###### Proposition (tubular neighbourhood theorem) Every embedding of smooth manifolds do,deepseek-v3.1:671b-cloud,extension of $i$ to an isomorphism,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""extension of $i$ to an isomorphism""], ""confidence"": 0.7}"
Q1141920,tubular neighborhood,Q29175,derivative,no_relation,0.800,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/derivative,eal vector bundle $E \to X$; * an extension of $i$ to an isomorphism $$ \hat i \;\colon\; E \to U_{i(X)} $$ with an open neighbourhood of $X$ in $Y$. ###### Remark The derivative of $\hat i$ provides an isomorphism of $E$ with the normal bundle $\nu_{X/Y}$ of $X$ in $Y$. ## Properties ### General ###### Proposition (tubular neighbourhood theorem) Every,deepseek-v3.1:671b-cloud,"The derivative of $\hat i$ provides an isomorphism of $E$ with the normal bundle $
u_{X/Y}$ of $X$ in $Y$",yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""The derivative of $\\hat i$ provides an isomorphism of $E$ with the normal bundle $\nu_{X/Y}$ of $X$ in $Y$""], ""confidence"": 0.8}"
Q1141920,tubular neighborhood,Q125539,submanifold,no_relation,0.500,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/submanifold,e group]] and $\rho \;\colon\; G \times X \to X$ a _proper_ action by diffeomorphisms. If $\Sigma \overset{\iota}{\hookrightarrow} X$ is a closed smooth submanifold inside the $G$-fixed locus \begin{center} \begin{xymatrix} \Sigma \ar@{^{(}->}[rr]^-{\iota^G} \ar@{^{(}->}[dr]_{\iota} && X^G \ar@{^{(}->}[dl] \\ & X \end{xymatrix} \end{ce,deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q1141920,tubular neighborhood,Q1058314,diffeomorphism,no_relation,0.700,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/diffeomorphism,"d parametrized specifically by the normal bundle $N(\Sigma \subset X)$ of $Sigma$ in $X$, equipped with its induced $G$-action from Def. \ref{GActionOnNormalBundleToFixedLocus}, and such that the $G$-equivariant diffeomorphism is given by the exponential map $$ \exp_\epsilon \;\colon\; N(\Sigma \subset X) \overset{\simeq}{\longrightarrow} \mathcal{N}(\Sigma \subset X) $$ with respect to a $G$-invarian",deepseek-v3.1:671b-cloud,$G$-equivariantly diffeomorphic | diffeomorphic to an open neighbourhood,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""$G$-equivariantly diffeomorphic"", ""diffeomorphic to an open neighbourhood""], ""confidence"": 0.7}"
Q1141920,tubular neighborhood,Q1640811,fiber,has_part,0.850,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/fiber,"ifold|smooth]] submanifold inside the fixed locus, a _$G$-invariant tubular neighbourhood_ $\mathcal{N}(\Sigma \subset X)$ of $\Sigma$ in $X$ is 1. a smooth vector bundle $E \to \Sigma$ equipped with a fiber-wise linear $G$-action; 1. an equivariant diffeomorphism $E \overset{}{\longrightarrow} X$ onto an open neighbourhood of $\Sigma$ in $X$ which takes the zero section identically to $\Sigm",deepseek-v3.1:671b-cloud,normal bundle | fiber-wise linear,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""normal bundle"", ""fiber-wise linear""], ""confidence"": 0.85}"
Q1141920,tubular neighborhood,Q3117689,compact Lie group,no_relation,0.500,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/compact+Lie+group,"ner 13, Example 1.7](#CrainicStruchiner13)) ###### Proposition (existence of $G$-invariant Riemannian metric) Let $X$ be a smooth manifold, $G$ a compact Lie group and $\rho \;\colon\; G \times X \to X$ a _proper_ action by diffeomorphisms. Then there exists a Riemannian metric on $X$ with its invariant with respect to the $G$-action, hence s",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""unknown"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q1141920,tubular neighborhood,Q188211,invariant,no_relation,0.700,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/invariant,"X$ be a smooth manifold, $G$ a compact Lie group and $\rho \;\colon\; G \times X \to X$ a _proper_ action by diffeomorphisms. Then there exists a Riemannian metric on $X$ with its invariant with respect to the $G$-action, hence such that all elements of $G$ act by isometries. (Bredon 72,VI Theorem 2.1, see also Ziller 13, Theorem 3.0.2) +-- {: .num_defn #GInvariant",deepseek-v3.1:671b-cloud,there exists a Riemannian metric on $X$ with its invariant with respect to the $G$-action,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""there exists a Riemannian metric on $X$ with its invariant with respect to the $G$-action""], ""confidence"": 0.7}"
Q1141920,tubular neighborhood,Q658429,vector bundle,no_relation,0.500,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/zero+section,"\to \Sigma$ equipped with a fiber-wise linear $G$-action; 1. an equivariant diffeomorphism $E \overset{}{\longrightarrow} X$ onto an open neighbourhood of $\Sigma$ in $X$ which takes the zero section identically to $\Sigma$. ###### Proposition (existence of $G$-equivariant tubular neighbourhoods) Let $X$ be a smooth manifold, $G$ a [[",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q1141920,tubular neighborhood,Q62561074,isotopy,no_relation,0.700,https://ncatlab.org/nlab/show/tubular+neighbourhood,https://ncatlab.org/nlab/show/isotopy,"$\Sigma$ admits a $G$-invariant tubular neighbourhood $\Sigma \subset U \subset X$ (Def. \ref{GInvariantTubularNeighbourhood}); 1. any two choices of such $G$-invariant tubular neighbourhoods are $G$-equivariantly isotopic; 1. there always exists an $G$-invariant tubular neighbourhood parametrized specifically by the normal bundle $N(\Sigma \subset X)$ of $Sigma$ in $X$, equipped with its induced $G$-action from Def. \ref{GAction",deepseek-v3.1:671b-cloud,any two choices of such $G$-invariant tubular neighbourhoods are $G$-equivariantly isotopic,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""any two choices of such $G$-invariant tubular neighbourhoods are $G$-equivariantly isotopic""], ""confidence"": 0.7}"
