Title,Link,Normalized,Candidates
projective cover,http://planetmath.org/projectivecover,projectivecover,
projective curve,http://planetmath.org/projectivecurve,projectivecurve,
projective dimension,http://planetmath.org/projectivedimension,projectivedimension,
projective equivalence,http://planetmath.org/projectiveequivalence,projectiveequivalence,
projective geometry,http://planetmath.org/projectivegeometry,projectivegeometry,
projective plane of a ternary ring,http://planetmath.org/projectiveplaneofaternaryring,projectiveplaneofaternaryring,
projective resolution,http://planetmath.org/projectiveresolution,projectiveresolution,
projective variety,http://planetmath.org/projectivevariety,projectivevariety,
projectivity,http://planetmath.org/projectivity,projectivity,
Project: PlanetMath Outlines Series,http://planetmath.org/projectplanetmathoutlinesseries,projectplanetmathoutlinesseries,
proof equivalence of formulation of foundation,http://planetmath.org/proofequivalenceofformulationoffoundation,proofequivalenceofformulationoffoundation,
proof for one equivalent statement of Baire category theorem,http://planetmath.org/proofforoneequivalentstatementofbairecategorytheorem,proofforoneequivalentstatementofbairecategorytheorem,
proof of AAA (hyperbolic),http://planetmath.org/proofofaaahyperbolic,proofofaaahyperbolic,
proof of Abel lemma (by expansion),http://planetmath.org/proofofabellemmabyexpansion,proofofabellemmabyexpansion,
proof of Abel’s convergence theorem,http://planetmath.org/proofofabelsconvergencetheorem,proofofabelsconvergencetheorem,
proof of Abel’s lemma (by induction),http://planetmath.org/proofofabelslemmabyinduction,proofofabelslemmabyinduction,
proof of Abel’s limit theorem,http://planetmath.org/proofofabelslimittheorem,proofofabelslimittheorem,
proof of Abel’s test for convergence,http://planetmath.org/proofofabelstestforconvergence,proofofabelstestforconvergence,
proof of absolute convergence implies convergence for an infinite product,http://planetmath.org/proofofabsoluteconvergenceimpliesconvergenceforaninfiniteproduct,proofofabsoluteconvergenceimpliesconvergenceforaninfiniteproduct,
proof of absolute convergence theorem,http://planetmath.org/proofofabsoluteconvergencetheorem,proofofabsoluteconvergencetheorem,
proof of a corollary to Euler-Fermat theorem,http://planetmath.org/proofofacorollarytoeulerfermattheorem,proofofacorollarytoeulerfermattheorem,
proof of addition formula of exp,http://planetmath.org/proofofadditionformulaofexp,proofofadditionformulaofexp,
proof of additive form of Hilbert’s theorem 90,http://planetmath.org/proofofadditiveformofhilbertstheorem90,proofofadditiveformofhilbertstheorem90,
proof of algebraic independence of elementary symmetric polynomials,http://planetmath.org/proofofalgebraicindependenceofelementarysymmetricpolynomials,proofofalgebraicindependenceofelementarysymmetricpolynomials,
proof of all positive integers are polite numbers except powers of two,http://planetmath.org/proofofallpositiveintegersarepolitenumbersexceptpowersoftwo,proofofallpositiveintegersarepolitenumbersexceptpowersoftwo,
proof of Alon-Chung lemma,http://planetmath.org/proofofalonchunglemma,proofofalonchunglemma,
proof of alternating series test,http://planetmath.org/proofofalternatingseriestest,proofofalternatingseriestest,Q914099 (0.840; token_jaccard=0.60) alternating series test [layer3.csv]
proof of alternative characterization of filter,http://planetmath.org/proofofalternativecharacterizationoffilter,proofofalternativecharacterizationoffilter,
proof of alternative characterization of ultrafilter,http://planetmath.org/proofofalternativecharacterizationofultrafilter,proofofalternativecharacterizationofultrafilter,
proof of Amdahl’s Law,http://planetmath.org/proofofamdahlslaw,proofofamdahlslaw,Q460419 (0.840; token_jaccard=0.60) Amdahl's law [layer3.csv]
proof of angle sum identities,http://planetmath.org/proofofanglesumidentities,proofofanglesumidentities,
proof of Apollonius theorem,http://planetmath.org/proofofapolloniustheorem,proofofapolloniustheorem,
proof of Apollonius theorem,http://planetmath.org/proofofapolloniustheorem1,proofofapolloniustheorem,
proof of area of a quadrilateral,http://planetmath.org/proofofareaofaquadrilateral,proofofareaofaquadrilateral,
proof of argument principle,http://planetmath.org/proofofargumentprinciple,proofofargumentprinciple,
proof of arithmetic-geometric-harmonic means inequality,http://planetmath.org/proofofarithmeticgeometricharmonicmeansinequality,proofofarithmeticgeometricharmonicmeansinequality,
proof of arithmetic-geometric-harmonic means inequality,http://planetmath.org/proofofarithmeticgeometricharmonicmeansinequality1,proofofarithmeticgeometricharmonicmeansinequality,
proof of arithmetic-geometric-harmonic means inequality,http://planetmath.org/proofofarithmeticgeometricharmonicmeansinequality2,proofofarithmeticgeometricharmonicmeansinequality,
proof of arithmetic-geometric means inequality,http://planetmath.org/proofofarithmeticgeometricmeansinequality,proofofarithmeticgeometricmeansinequality,
proof of arithmetic-geometric means inequality using Lagrange multipliers,http://planetmath.org/proofofarithmeticgeometricmeansinequalityusinglagrangemultipliers,proofofarithmeticgeometricmeansinequalityusinglagrangemultipliers,
proof of Artin-Rees theorem,http://planetmath.org/proofofartinreestheorem,proofofartinreestheorem,
proof of Ascoli-Arzelà theorem,http://planetmath.org/proofofascoliarzelatheorem,proofofascoliarzelatheorem,Q1477053 (0.840; token_jaccard=0.60) Arzelà–Ascoli theorem [layer3.csv]
proof of Baire category theorem,http://planetmath.org/proofofbairecategorytheorem,proofofbairecategorytheorem,Q1052678 (0.840; token_jaccard=0.60) Baire category theorem [layer3.csv]
proof of Baire space is universal for Polish spaces,http://planetmath.org/proofofbairespaceisuniversalforpolishspaces,proofofbairespaceisuniversalforpolishspaces,
proof of Banach-Alaoglu theorem,http://planetmath.org/proofofbanachalaoglutheorem,proofofbanachalaoglutheorem,Q537618 (0.840; token_jaccard=0.60) Banach–Alaoglu theorem [layer5.csv]
proof of Banach-Steinhaus theorem,http://planetmath.org/proofofbanachsteinhaustheorem,proofofbanachsteinhaustheorem,
proof of Banach-Tarski paradox,http://planetmath.org/proofofbanachtarskiparadox,proofofbanachtarskiparadox,Q737851 (0.840; token_jaccard=0.60) Banach–Tarski paradox [layer3.csv]
proof of Barbalat’s lemma,http://planetmath.org/proofofbarbalatslemma,proofofbarbalatslemma,Q109043086 (0.840; token_jaccard=0.60) Barbalat's lemma [layer2.csv]
Proof of Baroni’s theorem,http://planetmath.org/proofofbaronistheorem,proofofbaronistheorem,
proof of basic criterion for self-adjointness,http://planetmath.org/proofofbasiccriterionforselfadjointness,proofofbasiccriterionforselfadjointness,
proof of basic theorem about ordered groups,http://planetmath.org/proofofbasictheoremaboutorderedgroups,proofofbasictheoremaboutorderedgroups,
proof of basis of ideal in algebraic number field,http://planetmath.org/proofofbasisofidealinalgebraicnumberfield,proofofbasisofidealinalgebraicnumberfield,
proof of Bauer-Fike theorem,http://planetmath.org/proofofbauerfiketheorem,proofofbauerfiketheorem,Q2226602 (0.840; token_jaccard=0.60) Bauer–Fike theorem [layer3.csv]
proof of Bayes’ Theorem,http://planetmath.org/proofofbayestheorem,proofofbayestheorem,
proof of Beatty’s theorem,http://planetmath.org/proofofbeattystheorem,proofofbeattystheorem,
proof of Bendixson’s negative criterion,http://planetmath.org/proofofbendixsonsnegativecriterion,proofofbendixsonsnegativecriterion,
proof of Bennett inequality,http://planetmath.org/proofofbennettinequality,proofofbennettinequality,
proof of Bernoulli’s inequality,http://planetmath.org/proofofbernoullisinequality,proofofbernoullisinequality,Q728662 (0.840; token_jaccard=0.60) Bernoulli's inequality [layer1.csv]
proof of Bernoulli’s inequality employing the mean value theorem,http://planetmath.org/proofofbernoullisinequalityemployingthemeanvaluetheorem,proofofbernoullisinequalityemployingthemeanvaluetheorem,
proof of Bernstein inequalities,http://planetmath.org/proofofbernsteininequalities,proofofbernsteininequalities,
proof of Bessel inequality,http://planetmath.org/proofofbesselinequality,proofofbesselinequality,
proof of Bezout’s Theorem,http://planetmath.org/proofofbezoutstheorem,proofofbezoutstheorem,Q1542114 (0.840; token_jaccard=0.60) Bézout's theorem [layer3.csv]
proof of binomial formula,http://planetmath.org/proofofbinomialformula,proofofbinomialformula,
proof of Birkhoff-von Neumann theorem,http://planetmath.org/proofofbirkhoffvonneumanntheorem,proofofbirkhoffvonneumanntheorem,
proof of bisectors theorem,http://planetmath.org/proofofbisectorstheorem,proofofbisectorstheorem,
proof of bisectors theorem,http://planetmath.org/proofofbisectorstheorem1,proofofbisectorstheorem,
proof of block determinants,http://planetmath.org/proofofblockdeterminants,proofofblockdeterminants,
proof of Bohr-Mollerup theorem,http://planetmath.org/proofofbohrmolleruptheorem,proofofbohrmolleruptheorem,Q2734084 (0.840; token_jaccard=0.60) Bohr–Mollerup theorem [layer3.csv]
proof of Bohr-Mollerup theorem,http://planetmath.org/proofofbohrmolleruptheorem1,proofofbohrmolleruptheorem,Q2734084 (0.840; token_jaccard=0.60) Bohr–Mollerup theorem [layer3.csv]
proof of Bolzano’s theorem,http://planetmath.org/proofofbolzanostheorem,proofofbolzanostheorem,Q3749578 (0.840; token_jaccard=0.60) Bolzano’s theorem [layer3.csv]
proof of Bolzano-Weierstrass Theorem,http://planetmath.org/proofofbolzanoweierstrasstheorem,proofofbolzanoweierstrasstheorem,Q468391 (0.840; token_jaccard=0.60) Bolzano–Weierstrass theorem [layer3.csv]
proof of Bondy and Chvátal theorem,http://planetmath.org/proofofbondyandchvataltheorem,proofofbondyandchvataltheorem,
Proof of Bonferroni Inequalities,http://planetmath.org/proofofbonferroniinequalities,proofofbonferroniinequalities,
proof of Borel-Cantelli 1,http://planetmath.org/proofofborelcantelli1,proofofborelcantelli1,
proof of Borel-Cantelli 2,http://planetmath.org/proofofborelcantelli2,proofofborelcantelli2,
proof of Borel functional calculus,http://planetmath.org/proofofborelfunctionalcalculus,proofofborelfunctionalcalculus,
proof of Borsuk-Ulam theorem,http://planetmath.org/proofofborsukulamtheorem,proofofborsukulamtheorem,Q848092 (0.840; token_jaccard=0.60) Borsuk–Ulam theorem [layer3.csv]
proof of bounded linear functionals on L^p⁢(μ),http://planetmath.org/proofofboundedlinearfunctionalsonlpmu,proofofboundedlinearfunctionalsonlpμ,
proof of bounds for e,http://planetmath.org/proofofboundsfore,proofofboundsfore,
proof of Brahmagupta’s formula,http://planetmath.org/proofofbrahmaguptasformula,proofofbrahmaguptasformula,Q1149348 (0.840; token_jaccard=0.60) Brahmagupta's formula [layer3.csv]
proof of butterfly theorem,http://planetmath.org/proofofbutterflytheorem,proofofbutterflytheorem,
proof of calculus theorem used in the Lagrange method,http://planetmath.org/proofofcalculustheoremusedinthelagrangemethod,proofofcalculustheoremusedinthelagrangemethod,
proof of Cantor’s theorem,http://planetmath.org/proofofcantorstheorem,proofofcantorstheorem,Q474881 (0.840; token_jaccard=0.60) Cantor's theorem [layer3.csv]
proof of capacity generated by a measure,http://planetmath.org/proofofcapacitygeneratedbyameasure,proofofcapacitygeneratedbyameasure,
proof of Carathéodory’s lemma,http://planetmath.org/proofofcaratheodoryslemma,proofofcaratheodoryslemma,
proof of Carathéodory’s theorem,http://planetmath.org/proofofcaratheodorystheorem,proofofcaratheodorystheorem,Q2471737 (0.840; token_jaccard=0.60) Carathéodory's theorem [layer3.csv]; Q4378889 (0.840; token_jaccard=0.60) Carathéodory's theorem [layer3.csv]
proof of Casorati-Weierstrass theorem,http://planetmath.org/proofofcasoratiweierstrasstheorem,proofofcasoratiweierstrasstheorem,Q2226962 (0.840; token_jaccard=0.60) Casorati–Weierstrass theorem [layer3.csv]
proof of Cassini’s identity,http://planetmath.org/proofofcassinisidentity,proofofcassinisidentity,Q123169377 (0.840; token_jaccard=0.60) Cassini's identity [layer1.csv]
